,path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake,accel
1536,IMG/15395510-1490899619585127.jpeg,0.0,-2.135227,0.690028,0.005272,0.016488,0.546616,-0.837205,6.268071,-12.7967,-0.015684,0.0,0.0,0.018311,0.1175178021497228
1537,IMG/15395510-1490899619599549.jpeg,0.0,-2.135227,0.690028,0.005476,0.016825,0.547061,-0.8369059999999999,6.267911,-12.853543,-0.004457,0.0,0.0,0.018311,0.0510218704267625
1538,IMG/15395510-1490899619612388.jpeg,0.0,-2.135227,0.690028,0.005435,0.016725999999999998,0.547393,-0.836691,6.2295739999999995,-13.052172,0.065432,0.005236,0.0,0.018311,0.1627450641489497
1539,IMG/15395510-1490899619625342.jpeg,0.0,-2.135227,0.690028,0.005503,0.016311000000000003,0.547345,-0.83673,6.254032,-13.104265,0.061983,0.005236,0.0,0.018311,0.05754773518246841
1540,IMG/15395510-1490899619639096.jpeg,0.0,-2.135227,0.690028,0.00541,0.015884,0.547135,-0.8368770000000001,6.275464,-13.153238,0.067254,0.006981,0.0,0.018311,0.05342884048659485
1541,IMG/15395510-1490899619652328.jpeg,0.0,-2.135227,0.690028,0.005136,0.015299,0.546801,-0.8371069999999999,6.298363,-13.193445,0.056867999999999995,0.010472,0.0,0.018311,0.04614963990348114
1542,IMG/15395510-1490899619665202.jpeg,0.0,-2.135226,0.690028,0.004799,0.014957,0.546488,-0.8373200000000001,6.308004,-13.239484,0.047601,0.012217,0.0,0.018311,0.04570940290712627
1543,IMG/15395510-1490899619679152.jpeg,0.0,-2.135226,0.6900270000000001,0.004576,0.01456,0.5453479999999999,-0.8380700000000001,6.311736,-13.342867000000002,0.024973,0.015708,0.0,0.018311,0.09505018525694832
1544,IMG/15395510-1490899619692170.jpeg,0.0,-2.135226,0.6900270000000001,0.004305,0.014562,0.5445800000000001,-0.838571,6.338907,-13.357515,0.020054,0.022688999999999997,0.0,0.018311,0.02488251477119407
1545,IMG/15395510-1490899619705540.jpeg,0.0,-2.135226,0.6900270000000001,0.0037170000000000003,0.014107,0.542509,-0.839923,6.384624,-13.378046,0.026698000000000003,0.024435,0.0,0.018311,0.038219807008313816
1546,IMG/15395510-1490899619719472.jpeg,0.0,-2.135226,0.6900270000000001,0.00324,0.013580000000000002,0.54113,-0.840823,6.373882,-13.433921,0.047455000000000004,0.027925,0.0,0.018311,0.04587648975359558
1547,IMG/15395510-1490899619732181.jpeg,0.0,-2.135226,0.6900270000000001,0.002641,0.013031000000000001,0.539529,-0.8418620000000001,6.41225,-13.421514000000002,0.038314,0.033161,0.0,0.018311,0.005344979801641399
1548,IMG/15395510-1490899619745554.jpeg,0.0,-2.135226,0.6900270000000001,0.001829,0.012551999999999999,0.537794,-0.842981,6.460317,-13.404810999999999,0.023859,0.034907,0.0,0.018311,0.005821605733786607
1549,IMG/15395510-1490899619759623.jpeg,0.0,-2.135226,0.690026,0.00045999999999999996,0.01178,0.533728,-0.8455739999999999,6.551626000000001,-13.380297,-0.009873999999999999,0.038397,0.0,0.018311,0.01813762380279481
1550,IMG/15395510-1490899619772215.jpeg,0.0,-2.135226,0.690026,0.00018999999999999998,0.011385,0.529185,-0.8484299999999999,6.632992,-13.386307,-0.028511,0.038397,0.0,0.018311,0.04151077020743106
1551,IMG/15395510-1490899619785344.jpeg,0.0,-2.135226,0.690026,0.00045099999999999996,0.010865000000000001,0.526853,-0.8498870000000001,6.707364,-13.349599,-0.037906999999999996,0.038397,0.0,0.018311,0.0005892273058130601
1552,IMG/15395510-1490899619798277.jpeg,0.0,-2.135226,0.690026,0.000768,0.010693000000000001,0.524555,-0.851309,6.7842649999999995,-13.310516,-0.05196,0.038397,0.0,0.018311,0.00010052819352858455
1553,IMG/15395510-1490899619812556.jpeg,0.0,-2.135225,0.690026,0.000811,0.010218999999999999,0.522253,-0.8527290000000001,6.840660000000001,-13.292207999999999,-0.049208,0.040143,0.0,0.018311,0.009527308859668626
1554,IMG/15395510-1490899619825063.jpeg,0.0,-2.135225,0.690026,0.001436,0.009826999999999999,0.519859,-0.854194,6.872038000000001,-13.312456,-0.033444999999999996,0.045379,0.0,0.018311,0.03238529412221524
1555,IMG/15395510-1490899619838230.jpeg,0.0,-2.135225,0.690026,0.00234,0.009128,0.51467,-0.8573370000000001,7.028074,-13.243497,-0.050658999999999996,0.050615,0.0,0.018311,0.012230820868628825
1556,IMG/15395510-1490899619852705.jpeg,0.0,-2.135225,0.690025,0.0023309999999999997,0.00899,0.511832,-0.859035,7.109655,-13.207033,-0.054609000000000005,0.052360000000000004,0.0,0.018311,0.006562495885808865
1557,IMG/15395510-1490899619867416.jpeg,0.0,-2.135225,0.690025,0.0023899999999999998,0.00883,0.505517,-0.862769,7.243081,-13.180969000000001,-0.040168,0.055851,0.0,0.018311,0.04141413055951447
1558,IMG/15395510-1490899619878486.jpeg,0.0,-2.135225,0.690025,0.002167,0.008870000000000001,0.5021260000000001,-0.8647469999999999,7.338297,-13.136388,-0.035349,0.057596,0.0,0.018311,0.007515730952081266
1559,IMG/15395510-1490899619892346.jpeg,0.0,-2.135225,0.690025,0.002144,0.009443,0.49851899999999993,-0.866825,7.431532000000001,-13.091214,-0.052448,0.061087,0.0,0.018311,0.0067423824555663675
1560,IMG/15395510-1490899619905160.jpeg,0.0,-2.135225,0.690025,0.0024170000000000003,0.009914,0.490857,-0.87118,7.647059,-12.982512,-0.040369999999999996,0.062832,0.0,0.018311,0.015724308565413264
1561,IMG/15395510-1490899619918078.jpeg,0.0,-2.135225,0.690025,0.002559,0.00954,0.486951,-0.873374,7.714778,-12.966219,-0.012334,0.062832,0.0,0.018311,0.02062455622045909
1562,IMG/15395510-1490899619932149.jpeg,0.0,-2.135225,0.690025,0.002855,0.009106999999999999,0.48295699999999997,-0.875592,7.832555,-12.902122,-0.011463,0.062832,0.0,0.018311,0.0063277259456290605
1563,IMG/15395510-1490899619945338.jpeg,0.0,-2.135225,0.690025,0.003237,0.008881,0.47893800000000003,-0.877798,7.952209,-12.836112,-0.021712000000000002,0.062832,0.0,0.018311,0.006900885489232053
1564,IMG/15395510-1490899619958533.jpeg,0.0,-2.135224,0.690024,0.004386,0.009692000000000001,0.47071599999999997,-0.8822209999999999,8.177135,-12.710177,-0.041908,0.062832,0.0,0.018311,0.01578695093921803
